HKATOTTG,name,YEAR,TN_km2,W_km2,AIR_km2,DW_km2,MSW_km2,TN_km2_lag1,heavy
UA26120090000072057,Пасічнянська сільська громада,2022,5.317263749941986,92.13090206587093,38.16776309791728,,8.590817607772069,0.0,False
UA26120090000072057,Пасічнянська сільська громада,2023,10.150055084606493,117.0179875166766,89.02259387323204,,3.103845318665642,5.317263749941986,False
UA26120090000072057,Пасічнянська сільська громада,2024,16.591390300537114,66.46579687427483,89.20490346832095,,0.863220062097853,10.150055084606493,False
UA26120130000088448,Поляницька сільська громада,2019,386.67744303920233,,,0.004405375658386336,0.0161530440807499,,False
UA26120130000088448,Поляницька сільська громада,2020,833.5998666653906,90.23384115217453,,0.052218386137406037,0.012364421014537651,386.67744303920233,False
UA26120130000088448,Поляницька сільська громада,2021,1282.8512655563125,190.72927067128364,0.002232057000249077,0.04660887446572744,0.017915194344104435,833.5998666653906,False
UA26120130000088448,Поляницька сільська громада,2022,2156.487186205118,654.7974163599115,0.9685071539107081,0.1726026182955767,0.021439494870813505,1282.8512655563125,False
UA26120130000088448,Поляницька сільська громада,2023,2247.1439434204976,586.0911775917182,3.8041006193587137,0.5534032902064916,0.04992759079504515,2156.487186205118,False
UA26120130000088448,Поляницька сільська громада,2024,2296.0847300680643,580.6637547805863,4.129481665487128,0.8007798180104124,0.07342292763977228,2247.1439434204976,False
UA26120150000021671,Яремчанська міська громада,2019,244.17664564091868,200.1393990570246,7.150887479484047,0.7248127929137614,0.25494664451170906,,False
UA26120150000021671,Яремчанська міська громада,2020,324.85923841694955,519.7245165444554,4.721465496729095,0.7370094285601609,0.13079967743214532,244.17664564091868,False
UA26120150000021671,Яремчанська міська громада,2021,469.6480873404956,652.645669389035,7.390754647196572,0.9777636243196961,0.18609109236248988,324.85923841694955,False
UA26120150000021671,Яремчанська міська громада,2022,404.2889040765776,824.5443129993508,7.236633524028432,0.5479985355429269,0.2663671306169741,469.6480873404956,False
UA26120150000021671,Яремчанська міська громада,2023,602.3068277211678,51.74330274230106,4.238848320151262,0.05850689160075898,0.1792166249981556,404.2889040765776,False
UA26120150000021671,Яремчанська міська громада,2024,631.815294085063,665.071453947579,5.390321603677254,0.060502704706533454,0.15046213247421972,602.3068277211678,False
